Hospital,Region,Medicine,Month,Demand,Inventory,LeadTimeDays
HOSP_032,NE,FluVax,7,229,298,14
HOSP_032,NE,FluVax,8,311,370,21
HOSP_032,NE,FluVax,9,353,245,2
HOSP_032,NE,FluVax,10,413,283,14
HOSP_032,NE,FluVax,11,281,259,7
HOSP_032,NE,FluVax,12,363,264,10
HOSP_032,NE,Insulin,1,173,145,14
HOSP_032,NE,Insulin,2,328,295,7
HOSP_032,NE,Insulin,3,541,65,2
HOSP_032,NE,Insulin,4,189,128,10
HOSP_032,NE,Insulin,5,248,135,7
HOSP_032,NE,Insulin,6,433,155,14
HOSP_032,NE,Insulin,7,255,177,7
HOSP_032,NE,Insulin,8,347,120,2
HOSP_032,NE,Insulin,9,435,198,21
HOSP_032,NE,Insulin,10,319,168,21
HOSP_032,NE,Insulin,11,391,152,2
HOSP_032,NE,Insulin,12,205,57,14
HOSP_032,NE,Antibiotic,1,279,132,21
HOSP_032,NE,Antibiotic,2,352,264,2
HOSP_032,NE,Antibiotic,3,456,153,3
HOSP_032,NE,Antibiotic,4,466,374,7
HOSP_032,NE,Antibiotic,5,444,97,14
HOSP_032,NE,Antibiotic,6,311,323,7
HOSP_032,NE,Antibiotic,7,223,126,14
HOSP_032,NE,Antibiotic,8,288,356,10
HOSP_032,NE,Antibiotic,9,394,106,21
HOSP_032,NE,Antibiotic,10,212,133,2
HOSP_032,NE,Antibiotic,11,308,127,21
HOSP_032,NE,Antibiotic,12,232,353,14
HOSP_032,NE,PainRelief,1,461,396,7
HOSP_032,NE,PainRelief,2,270,160,2
HOSP_032,NE,PainRelief,3,408,177,3
HOSP_032,NE,PainRelief,4,285,267,21
HOSP_032,NE,PainRelief,5,248,386,10
HOSP_032,NE,PainRelief,6,307,329,10
HOSP_032,NE,PainRelief,7,243,231,3
HOSP_032,NE,PainRelief,8,277,298,21
HOSP_032,NE,PainRelief,9,218,261,7
HOSP_032,NE,PainRelief,10,416,346,10
HOSP_032,NE,PainRelief,11,271,115,21
HOSP_032,NE,PainRelief,12,316,366,21
HOSP_032,NE,Antiviral,1,234,64,2
HOSP_032,NE,Antiviral,2,370,84,3
HOSP_032,NE,Antiviral,3,149,329,10
HOSP_032,NE,Antiviral,4,378,196,21
HOSP_032,NE,Antiviral,5,365,223,2
HOSP_032,NE,Antiviral,6,303,91,14
HOSP_032,NE,Antiviral,7,148,344,10
HOSP_032,NE,Antiviral,8,115,172,7
HOSP_032,NE,Antiviral,9,232,117,2
HOSP_032,NE,Antiviral,10,341,351,7
HOSP_032,NE,Antiviral,11,105,143,3
HOSP_032,NE,Antiviral,12,296,280,10
HOSP_032,NE,PPE_Mask,1,135,290,7
HOSP_032,NE,PPE_Mask,2,285,305,2
HOSP_032,NE,PPE_Mask,3,276,335,14
HOSP_032,NE,PPE_Mask,4,322,130,10
HOSP_032,NE,PPE_Mask,5,308,236,21
HOSP_032,NE,PPE_Mask,6,309,88,10
HOSP_032,NE,PPE_Mask,7,302,182,14
HOSP_032,NE,PPE_Mask,8,377,339,3
HOSP_032,NE,PPE_Mask,9,146,394,3
HOSP_032,NE,PPE_Mask,10,153,355,7
HOSP_032,NE,PPE_Mask,11,272,69,3
HOSP_032,NE,PPE_Mask,12,378,214,3
HOSP_033,SW,FluVax,1,629,312,7
HOSP_033,SW,FluVax,2,137,283,2
HOSP_033,SW,FluVax,3,119,255,21
HOSP_033,SW,FluVax,4,145,325,7
HOSP_033,SW,FluVax,5,306,173,10
HOSP_033,SW,FluVax,6,290,229,2
HOSP_033,SW,FluVax,7,333,386,3
HOSP_033,SW,FluVax,8,311,377,14
HOSP_033,SW,FluVax,9,330,72,2
HOSP_033,SW,FluVax,10,236,338,21
HOSP_033,SW,FluVax,11,336,290,3
HOSP_033,SW,FluVax,12,553,326,10
HOSP_033,SW,Insulin,1,237,288,14
HOSP_033,SW,Insulin,2,387,105,21
HOSP_033,SW,Insulin,3,228,309,2
HOSP_033,SW,Insulin,4,256,95,3
HOSP_033,SW,Insulin,5,303,398,10
HOSP_033,SW,Insulin,6,494,227,7
HOSP_033,SW,Insulin,7,260,320,14
HOSP_033,SW,Insulin,8,181,265,10
HOSP_033,SW,Insulin,9,306,298,7
HOSP_033,SW,Insulin,10,466,189,7
HOSP_033,SW,Insulin,11,305,128,2
HOSP_033,SW,Insulin,12,132,263,2
HOSP_033,SW,Antibiotic,1,448,256,7
HOSP_033,SW,Antibiotic,2,348,124,21
HOSP_033,SW,Antibiotic,3,386,322,21
HOSP_033,SW,Antibiotic,4,385,340,7
HOSP_033,SW,Antibiotic,5,166,195,14
HOSP_033,SW,Antibiotic,6,112,353,14
HOSP_033,SW,Antibiotic,7,478,348,7
HOSP_033,SW,Antibiotic,8,146,161,14
HOSP_033,SW,Antibiotic,9,260,302,14
HOSP_033,SW,Antibiotic,10,198,352,3
HOSP_033,SW,Antibiotic,11,257,278,10
HOSP_033,SW,Antibiotic,12,360,128,3
HOSP_033,SW,PainRelief,1,417,51,2
HOSP_033,SW,PainRelief,2,428,370,10
HOSP_033,SW,PainRelief,3,423,172,7
HOSP_033,SW,PainRelief,4,200,132,14
HOSP_033,SW,PainRelief,5,196,156,10
HOSP_033,SW,PainRelief,6,343,208,2
HOSP_033,SW,PainRelief,7,297,329,14
HOSP_033,SW,PainRelief,8,307,365,2
HOSP_033,SW,PainRelief,9,138,62,2
HOSP_033,SW,PainRelief,10,336,375,10
HOSP_033,SW,PainRelief,11,333,347,7
HOSP_033,SW,PainRelief,12,373,204,10
HOSP_033,SW,Antiviral,1,331,397,3
HOSP_033,SW,Antiviral,2,540,386,3
HOSP_033,SW,Antiviral,3,236,183,7
HOSP_033,SW,Antiviral,4,116,102,7
HOSP_033,SW,Antiviral,5,337,312,7
HOSP_033,SW,Antiviral,6,427,335,21
HOSP_033,SW,Antiviral,7,161,62,3
HOSP_033,SW,Antiviral,8,215,58,2
HOSP_033,SW,Antiviral,9,223,329,3
HOSP_033,SW,Antiviral,10,153,72,14
HOSP_033,SW,Antiviral,11,168,171,10
HOSP_033,SW,Antiviral,12,221,242,2
HOSP_033,SW,PPE_Mask,1,351,190,21
HOSP_033,SW,PPE_Mask,2,275,157,2
HOSP_033,SW,PPE_Mask,3,262,335,21
HOSP_033,SW,PPE_Mask,4,215,143,2
HOSP_033,SW,PPE_Mask,5,295,242,10
HOSP_033,SW,PPE_Mask,6,279,74,7
HOSP_033,SW,PPE_Mask,7,291,312,21
HOSP_033,SW,PPE_Mask,8,343,280,7
HOSP_033,SW,PPE_Mask,9,403,77,21
HOSP_033,SW,PPE_Mask,10,264,173,14
HOSP_033,SW,PPE_Mask,11,216,157,7
HOSP_033,SW,PPE_Mask,12,278,63,3
HOSP_034,NW,FluVax,1,293,59,21
HOSP_034,NW,FluVax,2,206,64,7
HOSP_034,NW,FluVax,3,275,121,10
HOSP_034,NW,FluVax,4,160,356,2
HOSP_034,NW,FluVax,5,242,87,10
HOSP_034,NW,FluVax,6,362,290,3
HOSP_034,NW,FluVax,7,351,89,2
HOSP_034,NW,FluVax,8,108,158,2
HOSP_034,NW,FluVax,9,119,77,3
HOSP_034,NW,FluVax,10,307,140,21
HOSP_034,NW,FluVax,11,197,358,2
HOSP_034,NW,FluVax,12,391,92,3
HOSP_034,NW,Insulin,1,190,211,21
HOSP_034,NW,Insulin,2,354,75,7
HOSP_034,NW,Insulin,3,341,145,21
HOSP_034,NW,Insulin,4,395,399,7
HOSP_034,NW,Insulin,5,371,74,21
HOSP_034,NW,Insulin,6,305,158,2
HOSP_034,NW,Insulin,7,169,151,2
HOSP_034,NW,Insulin,8,322,191,14
HOSP_034,NW,Insulin,9,472,160,2
HOSP_034,NW,Insulin,10,118,339,21
HOSP_034,NW,Insulin,11,388,356,21
HOSP_034,NW,Insulin,12,241,205,7
HOSP_034,NW,Antibiotic,1,329,220,14
HOSP_034,NW,Antibiotic,2,242,235,3
HOSP_034,NW,Antibiotic,3,140,261,14
HOSP_034,NW,Antibiotic,4,422,384,3
HOSP_034,NW,Antibiotic,5,388,162,10
HOSP_034,NW,Antibiotic,6,123,109,2
HOSP_034,NW,Antibiotic,7,161,360,2
HOSP_034,NW,Antibiotic,8,198,122,2
HOSP_034,NW,Antibiotic,9,372,222,3
HOSP_034,NW,Antibiotic,10,362,183,7
HOSP_034,NW,Antibiotic,11,446,148,7
HOSP_034,NW,Antibiotic,12,252,79,14
HOSP_034,NW,PainRelief,1,148,70,2
HOSP_034,NW,PainRelief,2,217,365,21
HOSP_034,NW,PainRelief,3,302,308,14
HOSP_034,NW,PainRelief,4,258,360,21
HOSP_034,NW,PainRelief,5,186,76,21
HOSP_034,NW,PainRelief,6,250,272,3
HOSP_034,NW,PainRelief,7,187,90,2
HOSP_034,NW,PainRelief,8,360,128,14
HOSP_034,NW,PainRelief,9,137,300,21
HOSP_034,NW,PainRelief,10,89,361,21
HOSP_034,NW,PainRelief,11,383,120,2
HOSP_034,NW,PainRelief,12,158,94,14
HOSP_034,NW,Antiviral,1,385,280,21
HOSP_034,NW,Antiviral,2,436,235,2
HOSP_034,NW,Antiviral,3,122,293,10
HOSP_034,NW,Antiviral,4,151,377,14
HOSP_034,NW,Antiviral,5,243,81,3
HOSP_034,NW,Antiviral,6,211,383,21
HOSP_034,NW,Antiviral,7,366,68,7
HOSP_034,NW,Antiviral,8,178,156,10
HOSP_034,NW,Antiviral,9,366,127,3
HOSP_034,NW,Antiviral,10,388,261,3
HOSP_034,NW,Antiviral,11,155,259,21
HOSP_034,NW,Antiviral,12,468,150,14
HOSP_034,NW,PPE_Mask,1,257,336,2
HOSP_034,NW,PPE_Mask,2,187,370,3
HOSP_034,NW,PPE_Mask,3,447,391,3
HOSP_034,NW,PPE_Mask,4,192,196,2
HOSP_034,NW,PPE_Mask,5,212,123,2
HOSP_034,NW,PPE_Mask,6,223,160,10
HOSP_034,NW,PPE_Mask,7,278,267,21
HOSP_034,NW,PPE_Mask,8,150,66,14
HOSP_034,NW,PPE_Mask,9,235,225,3
HOSP_034,NW,PPE_Mask,10,108,135,2
HOSP_034,NW,PPE_Mask,11,190,133,10
HOSP_034,NW,PPE_Mask,12,275,330,2
HOSP_035,MW,FluVax,1,230,195,10
HOSP_035,MW,FluVax,2,333,307,3
HOSP_035,MW,FluVax,3,142,317,10
HOSP_035,MW,FluVax,4,269,266,10
HOSP_035,MW,FluVax,5,271,196,21
HOSP_035,MW,FluVax,6,316,396,2
HOSP_035,MW,FluVax,7,386,319,21
HOSP_035,MW,FluVax,8,330,288,3
HOSP_035,MW,FluVax,9,385,89,2
HOSP_035,MW,FluVax,10,381,120,2
HOSP_035,MW,FluVax,11,242,394,2
HOSP_035,MW,FluVax,12,327,188,10
HOSP_035,MW,Insulin,1,343,313,14
HOSP_035,MW,Insulin,2,407,349,10
HOSP_035,MW,Insulin,3,394,91,3
HOSP_035,MW,Insulin,4,358,335,3
HOSP_035,MW,Insulin,5,147,262,14
HOSP_035,MW,Insulin,6,469,226,7
HOSP_035,MW,Insulin,7,172,203,3
HOSP_035,MW,Insulin,8,324,342,10
HOSP_035,MW,Insulin,9,459,95,3
HOSP_035,MW,Insulin,10,322,58,7
HOSP_035,MW,Insulin,11,425,110,14
HOSP_035,MW,Insulin,12,323,294,3
HOSP_035,MW,Antibiotic,1,225,119,7
HOSP_035,MW,Antibiotic,2,496,296,3
HOSP_035,MW,Antibiotic,3,240,357,14
HOSP_035,MW,Antibiotic,4,92,340,7
HOSP_035,MW,Antibiotic,5,466,272,14
HOSP_035,MW,Antibiotic,6,418,325,3
HOSP_035,MW,Antibiotic,7,114,186,3
HOSP_035,MW,Antibiotic,8,372,218,7
HOSP_035,MW,Antibiotic,9,104,52,14
HOSP_035,MW,Antibiotic,10,307,65,21
HOSP_035,MW,Antibiotic,11,97,377,3
HOSP_035,MW,Antibiotic,12,278,171,2
HOSP_035,MW,PainRelief,1,365,355,3
HOSP_035,MW,PainRelief,2,175,336,3
HOSP_035,MW,PainRelief,3,151,241,14
HOSP_035,MW,PainRelief,4,279,85,7
HOSP_035,MW,PainRelief,5,325,66,3
HOSP_035,MW,PainRelief,6,314,127,3
HOSP_035,MW,PainRelief,7,328,132,14
HOSP_035,MW,PainRelief,8,403,181,14
HOSP_035,MW,PainRelief,9,178,197,7
HOSP_035,MW,PainRelief,10,171,169,10
HOSP_035,MW,PainRelief,11,287,82,2
HOSP_035,MW,PainRelief,12,142,324,2
HOSP_035,MW,Antiviral,1,311,165,10
HOSP_035,MW,Antiviral,2,147,346,10
HOSP_035,MW,Antiviral,3,255,380,14
HOSP_035,MW,Antiviral,4,388,330,21
HOSP_035,MW,Antiviral,5,356,301,3
HOSP_035,MW,Antiviral,6,127,65,3
HOSP_035,MW,Antiviral,7,211,197,2
HOSP_035,MW,Antiviral,8,98,155,2
HOSP_035,MW,Antiviral,9,267,177,14
HOSP_035,MW,Antiviral,10,142,269,3
HOSP_035,MW,Antiviral,11,185,136,3
HOSP_035,MW,Antiviral,12,416,244,7
HOSP_035,MW,PPE_Mask,1,235,273,2
HOSP_035,MW,PPE_Mask,2,253,380,7
HOSP_035,MW,PPE_Mask,3,418,277,3
HOSP_035,MW,PPE_Mask,4,240,325,3
HOSP_035,MW,PPE_Mask,5,156,227,21
HOSP_035,MW,PPE_Mask,6,109,379,21
HOSP_035,MW,PPE_Mask,7,107,145,3
HOSP_035,MW,PPE_Mask,8,262,357,10
HOSP_035,MW,PPE_Mask,9,371,326,10
HOSP_035,MW,PPE_Mask,10,205,345,10
HOSP_035,MW,PPE_Mask,11,305,310,7
HOSP_035,MW,PPE_Mask,12,142,320,10
HOSP_036,NE,FluVax,1,317,132,21
HOSP_036,NE,FluVax,2,258,141,2
HOSP_036,NE,FluVax,3,289,59,7
HOSP_036,NE,FluVax,4,189,195,2
HOSP_036,NE,FluVax,5,287,384,3
HOSP_036,NE,FluVax,6,169,315,14
HOSP_036,NE,FluVax,7,210,162,10
HOSP_036,NE,FluVax,8,184,179,10
HOSP_036,NE,FluVax,9,155,221,2
HOSP_036,NE,FluVax,10,242,331,10
HOSP_036,NE,FluVax,11,223,221,10
HOSP_036,NE,FluVax,12,354,236,3
HOSP_036,NE,Insulin,1,201,214,2
HOSP_036,NE,Insulin,2,408,313,2
HOSP_036,NE,Insulin,3,230,379,21
HOSP_036,NE,Insulin,4,383,54,3
HOSP_036,NE,Insulin,5,279,174,21
HOSP_036,NE,Insulin,6,95,291,3
HOSP_036,NE,Insulin,7,256,162,14
HOSP_036,NE,Insulin,8,284,267,3
HOSP_036,NE,Insulin,9,317,248,21
HOSP_036,NE,Insulin,10,354,256,21
HOSP_036,NE,Insulin,11,429,308,3
HOSP_036,NE,Insulin,12,77,153,2
HOSP_036,NE,Antibiotic,1,365,192,7
HOSP_036,NE,Antibiotic,2,530,159,14
HOSP_036,NE,Antibiotic,3,258,80,21
HOSP_036,NE,Antibiotic,4,300,116,7
HOSP_036,NE,Antibiotic,5,223,338,10
HOSP_036,NE,Antibiotic,6,400,349,14
HOSP_036,NE,Antibiotic,7,256,198,10
HOSP_036,NE,Antibiotic,8,190,70,7
HOSP_036,NE,Antibiotic,9,352,127,21
HOSP_036,NE,Antibiotic,10,160,105,7
HOSP_036,NE,Antibiotic,11,350,307,3
HOSP_036,NE,Antibiotic,12,277,59,3
HOSP_036,NE,PainRelief,1,364,104,2
HOSP_036,NE,PainRelief,2,340,71,2
HOSP_036,NE,PainRelief,3,100,324,14
HOSP_036,NE,PainRelief,4,441,291,14
HOSP_036,NE,PainRelief,5,408,221,7
HOSP_036,NE,PainRelief,6,375,151,21
HOSP_036,NE,PainRelief,7,236,320,2
HOSP_036,NE,PainRelief,8,215,59,21
HOSP_036,NE,PainRelief,9,282,250,21
HOSP_036,NE,PainRelief,10,425,295,3
HOSP_036,NE,PainRelief,11,337,107,21
HOSP_036,NE,PainRelief,12,281,157,10
HOSP_036,NE,Antiviral,1,369,294,7
HOSP_036,NE,Antiviral,2,167,224,3
HOSP_036,NE,Antiviral,3,338,387,21
HOSP_036,NE,Antiviral,4,294,140,2
HOSP_036,NE,Antiviral,5,234,325,3
HOSP_036,NE,Antiviral,6,363,241,14
HOSP_036,NE,Antiviral,7,109,272,7
HOSP_036,NE,Antiviral,8,123,139,21
HOSP_036,NE,Antiviral,9,228,151,14
HOSP_036,NE,Antiviral,10,323,315,7
HOSP_036,NE,Antiviral,11,127,288,14
HOSP_036,NE,Antiviral,12,160,263,3
HOSP_036,NE,PPE_Mask,1,141,77,7
HOSP_036,NE,PPE_Mask,2,433,302,21
HOSP_036,NE,PPE_Mask,3,296,215,2
HOSP_036,NE,PPE_Mask,4,479,297,21
HOSP_036,NE,PPE_Mask,5,454,118,21
HOSP_036,NE,PPE_Mask,6,240,324,10
HOSP_036,NE,PPE_Mask,7,324,204,14
HOSP_036,NE,PPE_Mask,8,327,79,14
HOSP_036,NE,PPE_Mask,9,265,94,14
HOSP_036,NE,PPE_Mask,10,382,56,21
HOSP_036,NE,PPE_Mask,11,205,391,7
HOSP_036,NE,PPE_Mask,12,396,115,14
HOSP_037,MW,FluVax,1,556,184,2
HOSP_037,MW,FluVax,2,124,181,21
HOSP_037,MW,FluVax,3,242,191,10
HOSP_037,MW,FluVax,4,172,185,10
HOSP_037,MW,FluVax,5,328,65,3
HOSP_037,MW,FluVax,6,208,195,7
HOSP_037,MW,FluVax,7,300,153,3
HOSP_037,MW,FluVax,8,144,366,14
HOSP_037,MW,FluVax,9,160,308,2
HOSP_037,MW,FluVax,10,206,215,7
HOSP_037,MW,FluVax,11,291,194,10
HOSP_037,MW,FluVax,12,383,364,3
HOSP_037,MW,Insulin,1,439,124,10
HOSP_037,MW,Insulin,2,156,244,10
HOSP_037,MW,Insulin,3,192,354,10
HOSP_037,MW,Insulin,4,351,140,10
HOSP_037,MW,Insulin,5,188,283,3
HOSP_037,MW,Insulin,6,113,384,7
HOSP_037,MW,Insulin,7,359,290,3
HOSP_037,MW,Insulin,8,372,343,3
HOSP_037,MW,Insulin,9,382,191,21
HOSP_037,MW,Insulin,10,144,165,3
HOSP_037,MW,Insulin,11,82,327,7
HOSP_037,MW,Insulin,12,99,265,14
HOSP_037,MW,Antibiotic,1,262,302,21
HOSP_037,MW,Antibiotic,2,545,180,10
HOSP_037,MW,Antibiotic,3,179,67,2
HOSP_037,MW,Antibiotic,4,268,86,3
HOSP_037,MW,Antibiotic,5,126,373,21
HOSP_037,MW,Antibiotic,6,272,242,2
HOSP_037,MW,Antibiotic,7,252,317,14
HOSP_037,MW,Antibiotic,8,212,59,2
HOSP_037,MW,Antibiotic,9,206,217,2
HOSP_037,MW,Antibiotic,10,213,278,21
HOSP_037,MW,Antibiotic,11,183,162,2
HOSP_037,MW,Antibiotic,12,459,384,3
HOSP_037,MW,PainRelief,1,233,83,7
HOSP_037,MW,PainRelief,2,261,201,7
HOSP_037,MW,PainRelief,3,260,334,3
HOSP_037,MW,PainRelief,4,198,150,10
HOSP_037,MW,PainRelief,5,221,275,14
HOSP_037,MW,PainRelief,6,300,216,10
HOSP_037,MW,PainRelief,7,163,66,14
HOSP_037,MW,PainRelief,8,127,59,21
HOSP_037,MW,PainRelief,9,346,297,14
HOSP_037,MW,PainRelief,10,383,151,14
HOSP_037,MW,PainRelief,11,117,166,7
HOSP_037,MW,PainRelief,12,282,275,10
HOSP_037,MW,Antiviral,1,351,206,2
HOSP_037,MW,Antiviral,2,291,220,3
HOSP_037,MW,Antiviral,3,124,127,21
HOSP_037,MW,Antiviral,4,312,192,10
HOSP_037,MW,Antiviral,5,426,328,7
HOSP_037,MW,Antiviral,6,243,215,7
HOSP_037,MW,Antiviral,7,198,213,14
HOSP_037,MW,Antiviral,8,295,277,14
HOSP_037,MW,Antiviral,9,141,281,7
HOSP_037,MW,Antiviral,10,122,354,2
HOSP_037,MW,Antiviral,11,158,273,7
HOSP_037,MW,Antiviral,12,145,157,3
HOSP_037,MW,PPE_Mask,1,160,341,3
HOSP_037,MW,PPE_Mask,2,109,178,10
HOSP_037,MW,PPE_Mask,3,381,232,2
HOSP_037,MW,PPE_Mask,4,167,161,2
HOSP_037,MW,PPE_Mask,5,359,160,14
HOSP_037,MW,PPE_Mask,6,253,270,3
HOSP_037,MW,PPE_Mask,7,80,308,2
HOSP_037,MW,PPE_Mask,8,143,96,14
HOSP_037,MW,PPE_Mask,9,418,301,7
HOSP_037,MW,PPE_Mask,10,457,101,21
HOSP_037,MW,PPE_Mask,11,359,216,14
HOSP_037,MW,PPE_Mask,12,299,101,21
HOSP_038,NW,FluVax,1,443,199,2
HOSP_038,NW,FluVax,2,513,53,7
HOSP_038,NW,FluVax,3,148,65,2
HOSP_038,NW,FluVax,4,338,332,14
HOSP_038,NW,FluVax,5,202,308,21
HOSP_038,NW,FluVax,6,239,239,2
HOSP_038,NW,FluVax,7,177,136,2
HOSP_038,NW,FluVax,8,289,201,3
HOSP_038,NW,FluVax,9,251,213,10
HOSP_038,NW,FluVax,10,146,185,3
HOSP_038,NW,FluVax,11,211,94,3
HOSP_038,NW,FluVax,12,190,167,7
HOSP_038,NW,Insulin,1,255,301,3
HOSP_038,NW,Insulin,2,238,388,21
HOSP_038,NW,Insulin,3,424,315,7
HOSP_038,NW,Insulin,4,302,365,10
HOSP_038,NW,Insulin,5,228,350,10
HOSP_038,NW,Insulin,6,185,101,2
HOSP_038,NW,Insulin,7,127,306,2
HOSP_038,NW,Insulin,8,433,63,21
HOSP_038,NW,Insulin,9,172,174,3
HOSP_038,NW,Insulin,10,318,58,21
HOSP_038,NW,Insulin,11,139,152,21
HOSP_038,NW,Insulin,12,200,86,14
HOSP_038,NW,Antibiotic,1,152,199,3
HOSP_038,NW,Antibiotic,2,366,399,3
HOSP_038,NW,Antibiotic,3,328,194,10
HOSP_038,NW,Antibiotic,4,284,380,2
HOSP_038,NW,Antibiotic,5,242,142,14
HOSP_038,NW,Antibiotic,6,118,238,10
HOSP_038,NW,Antibiotic,7,384,155,2
HOSP_038,NW,Antibiotic,8,252,230,14
HOSP_038,NW,Antibiotic,9,119,165,14
HOSP_038,NW,Antibiotic,10,258,303,7
HOSP_038,NW,Antibiotic,11,184,135,3
HOSP_038,NW,Antibiotic,12,299,354,10
HOSP_038,NW,PainRelief,1,98,250,2
HOSP_038,NW,PainRelief,2,223,176,21
HOSP_038,NW,PainRelief,3,432,286,7
HOSP_038,NW,PainRelief,4,221,202,7
HOSP_038,NW,PainRelief,5,261,288,3
HOSP_038,NW,PainRelief,6,208,225,14
HOSP_038,NW,PainRelief,7,278,290,10
HOSP_038,NW,PainRelief,8,254,278,10
HOSP_038,NW,PainRelief,9,396,378,14
HOSP_038,NW,PainRelief,10,292,63,7
HOSP_038,NW,PainRelief,11,342,60,3
HOSP_038,NW,PainRelief,12,289,245,2
HOSP_038,NW,Antiviral,1,244,142,10
HOSP_038,NW,Antiviral,2,148,324,7
HOSP_038,NW,Antiviral,3,225,371,14
HOSP_038,NW,Antiviral,4,359,208,10
HOSP_038,NW,Antiviral,5,183,85,14
HOSP_038,NW,Antiviral,6,190,139,21
HOSP_038,NW,Antiviral,7,267,155,3
HOSP_038,NW,Antiviral,8,352,399,3
HOSP_038,NW,Antiviral,9,397,202,3
HOSP_038,NW,Antiviral,10,236,384,2
HOSP_038,NW,Antiviral,11,174,183,21
HOSP_038,NW,Antiviral,12,400,177,14
HOSP_038,NW,PPE_Mask,1,420,319,10
HOSP_038,NW,PPE_Mask,2,241,138,14
HOSP_038,NW,PPE_Mask,3,414,309,14
HOSP_038,NW,PPE_Mask,4,160,139,10
HOSP_038,NW,PPE_Mask,5,357,330,10
HOSP_038,NW,PPE_Mask,6,166,177,2
HOSP_038,NW,PPE_Mask,7,256,254,10
HOSP_038,NW,PPE_Mask,8,88,210,2
HOSP_038,NW,PPE_Mask,9,193,390,7
HOSP_038,NW,PPE_Mask,10,171,186,2
HOSP_038,NW,PPE_Mask,11,243,73,7
HOSP_038,NW,PPE_Mask,12,158,174,10
HOSP_039,SE,FluVax,1,516,351,10
HOSP_039,SE,FluVax,2,328,278,21
HOSP_039,SE,FluVax,3,279,303,14
HOSP_039,SE,FluVax,4,400,74,21
HOSP_039,SE,FluVax,5,373,323,7
HOSP_039,SE,FluVax,6,361,56,14
HOSP_039,SE,FluVax,7,252,208,3
HOSP_039,SE,FluVax,8,434,381,7
HOSP_039,SE,FluVax,9,224,153,14
HOSP_039,SE,FluVax,10,178,142,7
HOSP_039,SE,FluVax,11,355,295,14
HOSP_039,SE,FluVax,12,355,336,3
HOSP_039,SE,Insulin,1,178,117,7
HOSP_039,SE,Insulin,2,293,157,2
HOSP_039,SE,Insulin,3,195,74,10
HOSP_039,SE,Insulin,4,408,247,2
HOSP_039,SE,Insulin,5,468,121,10
HOSP_039,SE,Insulin,6,295,110,10
HOSP_039,SE,Insulin,7,172,53,14
HOSP_039,SE,Insulin,8,153,62,21
HOSP_039,SE,Insulin,9,348,205,21
HOSP_039,SE,Insulin,10,527,242,3
HOSP_039,SE,Insulin,11,356,126,7
HOSP_039,SE,Insulin,12,277,256,3
HOSP_039,SE,Antibiotic,1,419,156,14
HOSP_039,SE,Antibiotic,2,310,343,3
HOSP_039,SE,Antibiotic,3,366,308,21
HOSP_039,SE,Antibiotic,4,300,391,7
HOSP_039,SE,Antibiotic,5,341,64,14
HOSP_039,SE,Antibiotic,6,436,76,10
HOSP_039,SE,Antibiotic,7,157,339,14
HOSP_039,SE,Antibiotic,8,373,255,7
HOSP_039,SE,Antibiotic,9,197,298,3
HOSP_039,SE,Antibiotic,10,238,345,3
HOSP_039,SE,Antibiotic,11,424,360,21
HOSP_039,SE,Antibiotic,12,366,331,7
HOSP_039,SE,PainRelief,1,149,122,7
HOSP_039,SE,PainRelief,2,394,220,10
HOSP_039,SE,PainRelief,3,276,387,14
HOSP_039,SE,PainRelief,4,296,216,7
HOSP_039,SE,PainRelief,5,337,291,2
HOSP_039,SE,PainRelief,6,428,258,2
HOSP_039,SE,PainRelief,7,314,141,7
HOSP_039,SE,PainRelief,8,223,102,21
HOSP_039,SE,PainRelief,9,128,84,3
HOSP_039,SE,PainRelief,10,508,74,7
HOSP_039,SE,PainRelief,11,200,67,10
HOSP_039,SE,PainRelief,12,248,185,3
HOSP_039,SE,Antiviral,1,434,390,3
HOSP_039,SE,Antiviral,2,419,103,10
HOSP_039,SE,Antiviral,3,101,379,7
HOSP_039,SE,Antiviral,4,174,172,10
HOSP_039,SE,Antiviral,5,102,152,3
HOSP_039,SE,Antiviral,6,241,132,14
HOSP_039,SE,Antiviral,7,291,59,3
HOSP_039,SE,Antiviral,8,243,87,7
HOSP_039,SE,Antiviral,9,266,116,2
HOSP_039,SE,Antiviral,10,319,189,3
HOSP_039,SE,Antiviral,11,400,299,2
HOSP_039,SE,Antiviral,12,290,209,21
HOSP_039,SE,PPE_Mask,1,133,333,3
HOSP_039,SE,PPE_Mask,2,359,391,3
HOSP_039,SE,PPE_Mask,3,317,351,14
HOSP_039,SE,PPE_Mask,4,193,257,21
HOSP_039,SE,PPE_Mask,5,487,105,21
HOSP_039,SE,PPE_Mask,6,285,108,14
HOSP_039,SE,PPE_Mask,7,422,134,21
HOSP_039,SE,PPE_Mask,8,443,363,14
HOSP_039,SE,PPE_Mask,9,121,168,10
HOSP_039,SE,PPE_Mask,10,264,376,2
HOSP_039,SE,PPE_Mask,11,334,94,3
HOSP_039,SE,PPE_Mask,12,477,286,14
HOSP_040,NW,FluVax,1,353,56,21
HOSP_040,NW,FluVax,2,244,292,2
HOSP_040,NW,FluVax,3,119,128,2
HOSP_040,NW,FluVax,4,342,239,7
HOSP_040,NW,FluVax,5,210,258,2
HOSP_040,NW,FluVax,6,236,164,10
HOSP_040,NW,FluVax,7,199,383,21
HOSP_040,NW,FluVax,8,140,371,10
